Row ID,Table Code,Table Name,Variable Code,Variable,Value,Variable Unit,Date
19000_2021Q1_SQINC5N-100_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-100,"Private nonfarm earnings: Forestry, fishing, and related activities",804386,Thousands of dollars,03/31/2021
19000_2021Q2_SQINC5N-100_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-100,"Private nonfarm earnings: Forestry, fishing, and related activities",664698,Thousands of dollars,06/30/2021
19000_2021Q3_SQINC5N-100_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-100,"Private nonfarm earnings: Forestry, fishing, and related activities",738497,Thousands of dollars,09/30/2021
19000_2021Q4_SQINC5N-100_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-100,"Private nonfarm earnings: Forestry, fishing, and related activities",751491,Thousands of dollars,12/31/2021
19000_2022Q1_SQINC5N-100_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-100,"Private nonfarm earnings: Forestry, fishing, and related activities",739160,Thousands of dollars,03/31/2022
19000_2022Q2_SQINC5N-100_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-100,"Private nonfarm earnings: Forestry, fishing, and related activities",673712,Thousands of dollars,06/30/2022
19000_2022Q3_SQINC5N-100_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-100,"Private nonfarm earnings: Forestry, fishing, and related activities",784488,Thousands of dollars,09/30/2022
19000_2022Q4_SQINC5N-100_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-100,"Private nonfarm earnings: Forestry, fishing, and related activities",910540,Thousands of dollars,12/31/2022
19000_2023Q1_SQINC5N-100_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-100,"Private nonfarm earnings: Forestry, fishing, and related activities",870004,Thousands of dollars,03/31/2023
19000_2023Q2_SQINC5N-100_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-100,"Private nonfarm earnings: Forestry, fishing, and related activities",925728,Thousands of dollars,06/30/2023
19000_2023Q3_SQINC5N-100_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-100,"Private nonfarm earnings: Forestry, fishing, and related activities",993460,Thousands of dollars,09/30/2023
19000_2023Q4_SQINC5N-100_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-100,"Private nonfarm earnings: Forestry, fishing, and related activities",1007448,Thousands of dollars,12/31/2023
19000_1998Q1_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,3451480,Thousands of dollars,03/31/1998
19000_1998Q2_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,3576448,Thousands of dollars,06/30/1998
19000_1998Q3_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,3656904,Thousands of dollars,09/30/1998
19000_1998Q4_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,3816860,Thousands of dollars,12/31/1998
19000_1999Q1_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,3771160,Thousands of dollars,03/31/1999
19000_1999Q2_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,3832460,Thousands of dollars,06/30/1999
19000_1999Q3_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,3811328,Thousands of dollars,09/30/1999
19000_1999Q4_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,3881412,Thousands of dollars,12/31/1999
19000_2000Q1_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,4005932,Thousands of dollars,03/31/2000
19000_2000Q2_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,4007420,Thousands of dollars,06/30/2000
19000_2000Q3_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,4138084,Thousands of dollars,09/30/2000
19000_2000Q4_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,4069888,Thousands of dollars,12/31/2000
19000_2001Q1_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,4194448,Thousands of dollars,03/31/2001
19000_2001Q2_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,4431276,Thousands of dollars,06/30/2001
19000_2001Q3_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,4567312,Thousands of dollars,09/30/2001
19000_2001Q4_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,4640408,Thousands of dollars,12/31/2001
19000_2002Q1_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,4629648,Thousands of dollars,03/31/2002
19000_2002Q2_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,4697192,Thousands of dollars,06/30/2002
19000_2002Q3_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,4769356,Thousands of dollars,09/30/2002
19000_2002Q4_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,4784528,Thousands of dollars,12/31/2002
19000_2003Q1_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,4933632,Thousands of dollars,03/31/2003
19000_2003Q2_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,4999668,Thousands of dollars,06/30/2003
19000_2003Q3_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,5142700,Thousands of dollars,09/30/2003
19000_2003Q4_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,5158320,Thousands of dollars,12/31/2003
19000_2004Q1_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,5385208,Thousands of dollars,03/31/2004
19000_2004Q2_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,5249884,Thousands of dollars,06/30/2004
19000_2004Q3_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,5570280,Thousands of dollars,09/30/2004
19000_2004Q4_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,5713016,Thousands of dollars,12/31/2004
19000_2005Q1_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,5938432,Thousands of dollars,03/31/2005
19000_2005Q2_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,5683592,Thousands of dollars,06/30/2005
19000_2005Q3_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,6006628,Thousands of dollars,09/30/2005
19000_2005Q4_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,6050608,Thousands of dollars,12/31/2005
19000_2006Q1_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,6211788,Thousands of dollars,03/31/2006
19000_2006Q2_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,6349076,Thousands of dollars,06/30/2006
19000_2006Q4_SQINC4-10_quarter,SQINC4,Personal Income by Major Component,SQINC4-10,Personal income,103525,Millions of dollars,12/31/2006
19000_2018Q1_SQINC4-10_quarter,SQINC4,Personal Income by Major Component,SQINC4-10,Personal income,151994,Millions of dollars,03/31/2018
19000_2006Q3_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,6200228,Thousands of dollars,09/30/2006
19000_2006Q4_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,6540208,Thousands of dollars,12/31/2006
19000_2007Q1_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,6656328,Thousands of dollars,03/31/2007
19000_2007Q2_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,6733452,Thousands of dollars,06/30/2007
19000_2007Q3_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,6665360,Thousands of dollars,09/30/2007
19000_2007Q4_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,6834344,Thousands of dollars,12/31/2007
19000_2008Q1_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,6913892,Thousands of dollars,03/31/2008
19000_2008Q2_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,7008752,Thousands of dollars,06/30/2008
19000_2008Q3_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,7100216,Thousands of dollars,09/30/2008
19000_2008Q4_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,7090800,Thousands of dollars,12/31/2008
19000_2009Q1_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,6640760,Thousands of dollars,03/31/2009
19000_2009Q2_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,7149424,Thousands of dollars,06/30/2009
19000_2009Q3_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,7309204,Thousands of dollars,09/30/2009
19000_2009Q4_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,7448208,Thousands of dollars,12/31/2009
19000_2010Q1_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,7744584,Thousands of dollars,03/31/2010
19000_2010Q2_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,7814872,Thousands of dollars,06/30/2010
19000_2010Q3_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,7652744,Thousands of dollars,09/30/2010
19000_2010Q4_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,7977596,Thousands of dollars,12/31/2010
19000_2011Q1_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,7194208,Thousands of dollars,03/31/2011
19000_2011Q2_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,7164756,Thousands of dollars,06/30/2011
19000_2001Q3_SQINC1-1_quarter,SQINC1,Personal Income,SQINC1-1,Personal income,82876,Millions of dollars,09/30/2001
19000_2011Q3_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,7269536,Thousands of dollars,09/30/2011
19000_2011Q4_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,7116224,Thousands of dollars,12/31/2011
19000_2012Q1_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,7475024,Thousands of dollars,03/31/2012
19000_2012Q2_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,7770224,Thousands of dollars,06/30/2012
19000_2012Q3_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,7871676,Thousands of dollars,09/30/2012
19000_2012Q4_SQINC5N-1000_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1000,Private nonfarm earnings: Finance and insurance,7807312,Thousands of dollars,12/31/2012
